product_code,product_name,material,spec,dimensions,category,packaging,mold,cost,price,production,note,images_count,image_files,has_print_area,source_file,source_type
Ø43,Ø43 52x21(mm)/Ø43,Other,52x21(mm)/Ø43,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
hdpe / 500ml,hdpe / 500ml 75 x 75 x 167(mm) / Ø24,Other,75 x 75 x 167(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 420ml,pe / 420ml 76x51x172(mm) / Ø28,Other,76x51x172(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 75 x 75 x 167(mm) / Ø24,Other,75 x 75 x 167(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 400ml,pe / 400ml 81 x 46 x 149(mm) / Ø28,Other,81 x 46 x 149(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 200ml,pe / 200ml 74x40x140(mm) / Ø28,Other,74x40x140(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 250ml,pe / 250ml 79x28x147(mm) / Ø28,Other,79x28x147(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 100ml,petg / 100ml 45 x 45 x 83(mm) / Ø24,Other,45 x 45 x 83(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 200ml,petg / 200ml 45 x 45 x 140(mm) / Ø24,Other,45 x 45 x 140(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 500ml,petg / 500ml 63 x 63 x 181(mm) / Ø28,Other,63 x 63 x 181(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 70ml,pe / 70ml 36 x 36 x 87(mm) / Ø20,Other,36 x 36 x 87(mm) / Ø20,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 260ml,pe / 260ml 69 x 69 x 113(mm) / Ø24,Other,69 x 69 x 113(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 300ml,pe / 300ml 55x57x148(mm)/Ø24,Other,55x57x148(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 65 x 65 x 184(mm) / Ø28,Other,65 x 65 x 184(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 800ml,pe / 800ml 75 x 74 x 210(mm) / Ø28,Other,75 x 74 x 210(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 800ml,pe / 800ml 75 x 74 x 210(mm) / Ø28,Other,75 x 74 x 210(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 300ml,pe / 300ml 65x66x126(mm)/Ø43,Other,65x66x126(mm)/Ø43,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 80x81x139(mm)/Ø43,Other,80x81x139(mm)/Ø43,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PE / 100ml,PE / 100ml 39x39x121(mm)/Ø24,Other,39x39x121(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PE / 100ml,PE / 100ml 39x39x121(mm)/Ø24,Other,39x39x121(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PET / 400ml,PET / 400ml 87x168(mm)/Ø28,Other,87x168(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PET / 500ml,PET / 500ml ,Other,,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 300ml,pet / 300ml 81x170(mm) / Ø28,Other,81x170(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 200ml,pe / 200ml 48 x 155(mm) / Ø24,Other,48 x 155(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 350ml,pe / 350ml 58 x 180(mm) / Ø24,Other,58 x 180(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 200ml,pet / 200ml 52 x 129(mm) / Ø24,Other,52 x 129(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 300ml,pet / 300ml 59 x 146(mm) / Ø24,Other,59 x 146(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
복합PP / 500ml,복합PP / 500ml 73x158(mm)/Ø32,Other,73x158(mm)/Ø32,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
복합PP / 850ml,복합PP / 850ml 86x180(mm)/Ø32,Other,86x180(mm)/Ø32,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PP / 150ml,PP / 150ml 50x129(mm)/Ø43,Other,50x129(mm)/Ø43,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 180ml,pet / 180ml 53 x 114(mm) / Ø24,Other,53 x 114(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 180ml,pet / 180ml 45 x 176(mm) / Ø24,Other,45 x 176(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 10ml,pet / 10ml 26x42(mm) / Ø20,Other,26x42(mm) / Ø20,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PE / 200ml,PE / 200ml 74x36x140(mm)/Ø24,Other,74x36x140(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 100ml,pet / 100ml 41 x 120(mm) / Ø24,Other,41 x 120(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 100ml,pet / 100ml 41 x 120(mm) / Ø24,Other,41 x 120(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 150ml,pet / 150ml 45 x 134(mm) / Ø24,Other,45 x 134(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 180ml,pet / 180ml 46 x 141(mm) / Ø24,Other,46 x 141(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 120ml,pet / 120ml 37 x 142(mm) / Ø20,Other,37 x 142(mm) / Ø20,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 300ml,pet / 300ml 51 x 115(mm),Other,51 x 115(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 300g,pet / 300g 86 x 70(mm),Other,86 x 70(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 50g,pet / 50g 65 x 42(mm),Other,65 x 42(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 50g,pet / 50g 65 x 42(mm),Other,65 x 42(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 10ml,pe / 10ml ,Other,,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 400ml,pe / 400ml 70 x 176(mm) / Ø28,Other,70 x 176(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 70 x 176(mm) / Ø28,Other,70 x 176(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 1000ml,pe / 1000ml 85 x 244(mm) / Ø28,Other,85 x 244(mm) / Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 200ml,pe / 200ml 80 x 111(mm) / Ø43,Other,80 x 111(mm) / Ø43,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
스타퍼,스타퍼 ,Other,,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 75x74x162(mm) / Ø43,Other,75x74x162(mm) / Ø43,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 200ml,pe / 200ml 76x37x153(mm) / Ø24,Other,76x37x153(mm) / Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 1000ml,pe / 1000ml 88x211(mm) / Ø32,Other,88x211(mm) / Ø32,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 10ml,petg / 10ml 29x19x60(mm),Other,29x19x60(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 15ml,petg / 15ml 28x18x74(mm),Other,28x18x74(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 300ml,pe / 300ml 66x125(mm)/Ø28,Other,66x125(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 83x140(mm)/Ø28,Other,83x140(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 150ml,pet / 150ml 41x162(mm)/Ø24,Other,41x162(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
PE / 400ml,PE / 400ml 86x56x185(mm)/Ø28,Other,86x56x185(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 300ml,pet / 300ml 69x56x168(mm)/Ø24,Other,69x56x168(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 500ml,pet / 500ml 80x63x195(mm)/Ø28,Other,80x63x195(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 1000ml,pet / 1000ml 86x108x256(mm)/Ø32,Other,86x108x256(mm)/Ø32,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
96파이 룰렛 크림캡,96파이 룰렛 크림캡 Ø96x14mm,Other,Ø96x14mm,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 6ml,pe / 6ml 22x48(mm)/Ø6,Other,22x48(mm)/Ø6,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
ruber / 커버,ruber / 커버 26x42(mm)/Ø6,Other,26x42(mm)/Ø6,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
내경 Ø6,내경 Ø6 18x26x21(mm),Other,18x26x21(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 500ml,pe / 500ml 66x197(mm)/Ø28,Other,66x197(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 1000ml,pe / 1000ml 86x248(mm)/Ø32,Other,86x248(mm)/Ø32,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 40ml,petg / 40ml 43x110(mm)/Ø24,Other,43x110(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 85ml,petg / 85ml 46x138(mm)/Ø24,Other,46x138(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 40ml,pe / 40ml 43x110(mm)/Ø24,Other,43x110(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 85ml,pe / 85ml 46x138(mm)/Ø24,Other,46x138(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
모소,모소 내경Ø24,Other,내경Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 120ml,petg / 120ml 44x120(mm)/Ø24,Other,44x120(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 100ml,pe / 100ml 33x105(mm)/Ø28,Other,33x105(mm)/Ø28,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 120ml,petg / 120ml 45x107(mm)/Ø33,Other,45x107(mm)/Ø33,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 4g,pe / 4g 18x86(mm)/Ø11,Other,18x86(mm)/Ø11,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 40ml,petg / 40ml 25x25x110(mm)/Ø20,Other,25x25x110(mm)/Ø20,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
petg / 170g,petg / 170g 49x132(mm)/Ø24,Other,49x132(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 750ml,pe / 750ml 103x64x198(mm)/Ø32,Other,103x64x198(mm)/Ø32,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 50ml,pet / 50ml 35x85(mm)/Ø30,Other,35x85(mm)/Ø30,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
거품펌프,거품펌프 Ø30,Other,Ø30,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 80ml,pe / 80ml 50x28x125(mm)/Ø20,Other,50x28x125(mm)/Ø20,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 280ml,pe / 280ml 77x39x186(mm)/Ø24,Other,77x39x186(mm)/Ø24,,Unknown/Other,130,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 20ml,pet / 20ml 30x58(mm)/Ø16,Other,30x58(mm)/Ø16,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
16파이 이중캡,16파이 이중캡 27x21(mm)/Ø16,Other,27x21(mm)/Ø16,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
10파이 박킹,10파이 박킹 Ø10,Other,Ø10,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 30ml,pet / 30ml 44x53(mm)/Ø13,Other,44x53(mm)/Ø13,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pe / 1000ml,pe / 1000ml 89x206(mm)/Ø24,Other,89x206(mm)/Ø24,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
pet / 90ml,pet / 90ml 35x118(mm)/Ø20,Other,35x118(mm)/Ø20,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
62파이 룰렛 크림캡,62파이 룰렛 크림캡 Ø62x15(mm),Other,Ø62x15(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
, 158x48x133(mm)/Ø30,Other,158x48x133(mm)/Ø30,,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
Ø24,Ø24 28x11(mm),Other,28x11(mm),,Unknown/Other,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
